-4.0, -2.0, -2.0, 37.0, 9.0, 3.0, 5.0, -14.0
1.0, -3.0, -9.0, -23.0, -4.0, -3.0, 7.0, -13.0
1.0, 2.0, 16.0, 56.0, 7.0, -1.0, -3.0, -18.0
-5.0, -5.0, -12.0, -12.0, -1.0, -11.0, -14.0, -26.0
3.0, 2.0, 1.0, -5.0, -7.0, -1.0, 8.0, -4.0
4.0, 4.0, 8.0, -31.0, 6.0, -4.0, -6.0, -14.0
-7.0, -7.0, -17.0, 6.0, 2.0, -2.0, 1.0, -13.0
-9.0, 2.0, 7.0, 51.0, -21.0, -5.0, -8.0, -20.0
5.0, -6.0, -23.0, -68.0, -21.0, -6.0, 3.0, -11.0
4.0, 6.0, 37.0, 28.0, 10.0, 2.0, 4.0, -5.0
-4.0, 4.0, -53.0, -40.0, 9.0, -2.0, 4.0, -9.0
-4.0, -4.0, 38.0, -26.0, 0.0, 25.0, -16.0, -22.0
-7.0, -7.0, -39.0, 60.0, -5.0, -12.0, 7.0, 0.0
-3.0, 0.0, 44.0, 61.0, 19.0, -2.0, 3.0, 3.0
0.0, -7.0, -15.0, -50.0, -7.0, 13.0, 1.0, -7.0
1.0, 6.0, 21.0, 68.0, 15.0, 6.0, -15.0, -23.0
0.0, 5.0, 66.0, -13.0, -2.0, 7.0, -6.0, -27.0
-3.0, -7.0, -40.0, 26.0, -19.0, -15.0, -11.0, -15.0
-2.0, 2.0, -20.0, -13.0, 11.0, -13.0, 35.0, 17.0
9.0, -3.0, -14.0, -25.0, -9.0, -6.0, -3.0, -2.0
-2.0, 0.0, -4.0, -28.0, -1.0, 2.0, 2.0, -4.0
-4.0, 1.0, -16.0, 6.0, -8.0, -5.0, -3.0, -14.0
-3.0, -11.0, -4.0, -47.0, 8.0, 0.0, -20.0, -23.0
4.0, 2.0, 44.0, 77.0, 16.0, -9.0, -4.0, -15.0
0.0, 9.0, -5.0, 44.0, -5.0, 16.0, 4.0, -15.0
-4.0, -3.0, 8.0, -17.0, 5.0, 6.0, -7.0, -19.0
4.0, -5.0, 17.0, 53.0, -5.0, 5.0, -2.0, -9.0
-4.0, 2.0, -29.0, -97.0, 0.0, -10.0, 2.0, -13.0
3.0, 3.0, 18.0, 77.0, 15.0, -5.0, -9.0, -22.0
-6.0, -5.0, -32.0, -94.0, 0.0, -15.0, 0.0, -12.0
6.0, 4.0, 47.0, 39.0, -32.0, 26.0, 9.0, -11.0
-3.0, -5.0, -19.0, 7.0, 5.0, -20.0, -4.0, -12.0
-5.0, -1.0, -44.0, -42.0, -1.0, -4.0, 0.0, -6.0
0.0, 4.0, 59.0, 18.0, 1.0, 15.0, 10.0, -12.0
-3.0, 1.0, 8.0, 14.0, 17.0, -4.0, 34.0, 11.0
11.0, 0.0, -35.0, 21.0, 0.0, -2.0, -33.0, -40.0
-2.0, 3.0, 41.0, 94.0, 1.0, -2.0, -2.0, -21.0
-2.0, -1.0, 1.0, -105.0, -8.0, -5.0, -19.0, -28.0
-2.0, -3.0, -3.0, -89.0, -20.0, -18.0, 9.0, -14.0
4.0, 4.0, -4.0, 40.0, 12.0, 20.0, -2.0, -20.0
-4.0, -2.0, -21.0, 60.0, 1.0, -14.0, 15.0, -5.0
4.0, -6.0, -7.0, -26.0, -2.0, 15.0, 15.0, -7.0
1.0, 5.0, 11.0, 45.0, 8.0, 4.0, -16.0, -31.0
-5.0, -3.0, 13.0, -59.0, -1.0, -11.0, 9.0, 2.0
-2.0, -2.0, 27.0, 10.0, 5.0, -7.0, -21.0, -26.0
4.0, -5.0, -105.0, 44.0, -8.0, -5.0, 3.0, -12.0
-4.0, 1.0, -8.0, -76.0, -3.0, -1.0, -7.0, -18.0
-4.0, -5.0, 1.0, -5.0, 7.0, -5.0, 9.0, -10.0
3.0, 0.0, 36.0, -36.0, -12.0, 10.0, 36.0, 13.0
-2.0, 6.0, 49.0, 24.0, 8.0, -4.0, -20.0, -26.0
4.0, 0.0, -2.0, 80.0, -12.0, -6.0, -16.0, -30.0
-7.0, -6.0, -64.0, -105.0, 0.0, -5.0, 5.0, -8.0
-1.0, -1.0, -8.0, -72.0, 1.0, 11.0, -6.0, -20.0
-2.0, -3.0, -25.0, -15.0, -12.0, -7.0, 7.0, -12.0
2.0, 7.0, 104.0, 55.0, 12.0, 2.0, -11.0, -21.0
0.0, -4.0, -55.0, 21.0, -15.0, -3.0, 14.0, -8.0
-6.0, -8.0, 9.0, -6.0, 19.0, 17.0, -5.0, -19.0
5.0, 8.0, -14.0, 24.0, 14.0, -2.0, 0.0, -9.0
-1.0, 0.0, 2.0, -20.0, -13.0, 7.0, -8.0, -24.0
-1.0, 4.0, 43.0, 20.0, -11.0, -9.0, 4.0, -11.0
-1.0, -2.0, -5.0, 22.0, -3.0, -37.0, -15.0, -16.0
1.0, -2.0, 16.0, 2.0, -16.0, 21.0, 8.0, -9.0
-8.0, -7.0, -35.0, -55.0, 3.0, -24.0, 1.0, -4.0
-2.0, -2.0, -8.0, 66.0, 10.0, 27.0, 2.0, -14.0
4.0, 7.0, 22.0, -48.0, -12.0, 3.0, -7.0, -10.0
-3.0, -1.0, 26.0, 53.0, 12.0, -15.0, -19.0, -24.0
-5.0, -5.0, -32.0, -11.0, -19.0, -17.0, 25.0, 13.0
4.0, -6.0, -39.0, -28.0, 3.0, 7.0, 15.0, 1.0
-1.0, 6.0, 1.0, 43.0, 20.0, 16.0, 1.0, -11.0
6.0, -5.0, 0.0, -27.0, -10.0, -11.0, 2.0, -8.0
-3.0, 0.0, 44.0, 20.0, 15.0, 7.0, -3.0, -22.0
0.0, -4.0, -36.0, -7.0, -33.0, -12.0, -14.0, -28.0
5.0, 10.0, 12.0, 2.0, 14.0, -15.0, 4.0, -22.0
3.0, 3.0, -16.0, -36.0, -1.0, 29.0, 11.0, -7.0
-1.0, -6.0, -22.0, 18.0, -4.0, 4.0, -17.0, -30.0
-6.0, -6.0, 25.0, 33.0, 2.0, -5.0, -2.0, -14.0
-2.0, -1.0, 45.0, 36.0, 4.0, 7.0, 0.0, -14.0
-2.0, 3.0, -45.0, 17.0, -4.0, -23.0, -5.0, -10.0
-3.0, -7.0, -26.0, -63.0, -10.0, 17.0, -4.0, -15.0
1.0, 0.0, 27.0, 61.0, 14.0, 0.0, -2.0, -17.0
-4.0, -8.0, -34.0, -70.0, -20.0, -22.0, -2.0, -13.0
-6.0, 4.0, 78.0, -51.0, 15.0, 10.0, -1.0, -11.0
-1.0, 0.0, -38.0, -11.0, -27.0, 5.0, -3.0, -5.0
-4.0, -8.0, -5.0, 44.0, -10.0, -6.0, 8.0, -2.0
6.0, -4.0, -29.0, -11.0, -4.0, -18.0, -28.0, -21.0
-1.0, 0.0, -1.0, 45.0, 6.0, -14.0, -19.0, -35.0
5.0, 6.0, 42.0, 33.0, 19.0, 8.0, 30.0, 5.0
-1.0, 9.0, -3.0, 4.0, -7.0, 3.0, 3.0, -15.0
-6.0, -8.0, -51.0, -36.0, 1.0, 3.0, 7.0, -10.0
-8.0, -11.0, 27.0, 42.0, -12.0, -10.0, -3.0, -22.0
1.0, 1.0, -32.0, -22.0, -10.0, -7.0, -19.0, -33.0
